"Timestamp","StartedLevel","EndLevel","TimeRemainingOnEnd","JumpPressed","AKeyPressed","DKeyPressed","MKeyPressed","PercentageLevelCompleted","BoosterCollected","SpikeTouched","PoisonCollected","MainButtonPress","PauseButtonPress","ResumeButtonPress","QuitButtonPress","RestartButtonPress","InversionCollected"
"2022/10/23 5:37:16 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:16 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:37:17 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:37:17 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:18 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:37:19 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:37:20 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:37:22 PM MDT","","","","","","","","","","","","","Level1","","","",""
"2022/10/23 5:37:35 PM MDT","","","","","","","","","","","","","","","","","Level3"
"2022/10/23 5:37:58 PM MDT","","","","","","","","","Level3","","","","","","","",""
"2022/10/23 5:38:00 PM MDT","","","","","","","","Level3_0.3358414","","","","","","","","",""
"2022/10/23 5:38:04 PM MDT","","","","","","","","","","","","","","Level1","","",""
"2022/10/23 5:38:05 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:38:07 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:38:07 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:38:09 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:38:09 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:38:09 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:38:10 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:38:12 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:38:14 PM MDT","","","","","","","","","","","","","Level1","","","",""
"2022/10/23 5:41:54 PM MDT","","","","","","","","","","","","Tutorial","","","","",""
"2022/10/23 5:42:17 PM MDT","","","","","","","","","","","","Level1","","","","",""
"2022/10/23 5:42:17 PM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/23 5:42:22 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:42:25 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:42:27 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:42:27 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:42:30 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:42:31 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:42:33 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:42:34 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:42:35 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:42:36 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:42:36 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:42:38 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:42:39 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:42:39 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:42:40 PM MDT","","","","","","","","","","Level1","","","","","","",""
"2022/10/23 5:42:44 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:42:44 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:42:45 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:42:45 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:42:51 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:42:52 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:42:53 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:42:54 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:42:55 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:42:56 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:42:57 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:42:58 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:42:58 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:42:59 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:43:00 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:43:02 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:03 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:03 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:43:06 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:06 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:09 PM MDT","","","","","","","","","","Level1","","","","","","",""
"2022/10/23 5:43:10 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:11 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:12 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:43:14 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:43:14 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:15 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:15 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:43:17 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:18 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:18 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:43:18 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:43:20 PM MDT","","","","","","","","","","Level1","","","","","","",""
"2022/10/23 5:43:20 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:43:21 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:21 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:43:22 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:22 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:43:22 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:43:22 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:43:24 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:43:28 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:43:29 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:43:30 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:32 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:43:32 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:43:32 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:43:35 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:36 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:43:37 PM MDT","","","","","","","","Level1_0.801257","","","","","","","","",""
"2022/10/23 5:44:16 PM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/23 5:44:23 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:44:24 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:44:25 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:44:25 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:44:25 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:44:27 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:44:28 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:44:28 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:44:28 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:44:31 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:44:32 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:44:33 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:44:34 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:44:34 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:44:37 PM MDT","","","","","","","","","","","","","","","","","Level1"
"2022/10/23 5:44:39 PM MDT","","","","","","","","","","Level1","","","","","","",""
"2022/10/23 5:44:40 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:44:41 PM MDT","","","","","","","","","","Level1","","","","","","",""
"2022/10/23 5:44:42 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:44:46 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:44:47 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:44:48 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:45:10 PM MDT","","","","","","","","","","","","Level4","","","","",""
"2022/10/23 5:45:10 PM MDT","Level4","","","","","","","","","","","","","","","",""
"2022/10/23 5:45:15 PM MDT","","","","","Level4","","","","","","","","","","","",""
"2022/10/23 5:45:17 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/23 5:45:17 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/23 5:45:18 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/23 5:45:19 PM MDT","","","","","","","","","","Level4","","","","","","",""
"2022/10/23 5:45:20 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/23 5:45:20 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/23 5:45:21 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/23 5:45:22 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/23 5:45:22 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/23 5:45:23 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/23 5:45:24 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/23 5:45:25 PM MDT","","","","","Level4","","","","","","","","","","","",""
"2022/10/23 5:45:26 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/23 5:45:27 PM MDT","","","","","","","","","","Level4","","","","","","",""
"2022/10/23 5:45:27 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/23 5:45:27 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/23 5:45:28 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/23 5:45:28 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/23 5:45:28 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/23 5:45:29 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/23 5:45:37 PM MDT","","","","","","","","","","Level4","","","","","","",""
"2022/10/23 5:45:40 PM MDT","","","","","","","","","","","","","Level4","","","",""
"2022/10/23 5:45:41 PM MDT","","","","","","","","","","","","","","","Level4","",""
"2022/10/23 5:45:42 PM MDT","","","","","","","","","","","","Tutorial","","","","",""
"2022/10/23 5:46:40 PM MDT","","","","","","","","","","","","Tutorial","","","","",""
"2022/10/23 5:47:00 PM MDT","","","","","","","","","","","","Level1","","","","",""
"2022/10/23 5:47:00 PM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/23 5:47:04 PM MDT","","","","","","","","","","","","Level3","","","","",""
"2022/10/23 5:47:04 PM MDT","Level3","","","","","","","","","","","","","","","",""
"2022/10/23 5:47:06 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:47:06 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:47:07 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:47:07 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:47:08 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:08 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:09 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:09 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:10 PM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/23 5:47:10 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:10 PM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/23 5:47:10 PM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/23 5:47:11 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:47:11 PM MDT","","","","","","","","","Level3","","","","","","","",""
"2022/10/23 5:47:11 PM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/23 5:47:11 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:47:12 PM MDT","","","","","","","","","Level3","","","","","","","",""
"2022/10/23 5:47:12 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:47:12 PM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/23 5:47:12 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:47:12 PM MDT","","","","","","","","","Level3","","","","","","","",""
"2022/10/23 5:47:13 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:13 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:13 PM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/23 5:47:14 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:47:14 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:14 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:15 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:47:16 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:47:18 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:18 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:18 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:47:20 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:20 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:21 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:47:21 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:47:24 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:47:25 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:47:26 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:27 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:27 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:47:28 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/23 5:47:29 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:30 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:47:30 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/23 5:47:31 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:31 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/23 5:47:32 PM MDT","","","","","","Level1","","","","","","","","","","",""
